noun_w_buah	noun_w_orang	cossim
kecelakaan	penghasut	0.2
kecelakaan	penderma	0.15
kecelakaan	pemaksa	0.15
kecelakaan	peragu	0.18
kecelakaan	pengekor	0.13
kecelakaan	perayu	0.12
kecelakaan	pendebat	0.12
kecelakaan	penyuara	0.15
kecelakaan	pemimpinan	0.17
kecelakaan	penghadang	0.23
kecelakaan	pengasah	0.27
kecelakaan	pengutang	0.22
kecelakaan	pembisik	0.17
kecelakaan	pengetuk	0.2
kecelakaan	pemberang	0.31
kecelakaan	peneguh	0.23
kecelakaan	pewirausaha	0.18
kecelakaan	pencuriga	0.28
kecelakaan	pengalah	0.26
kecelakaan	pengalasan	0.22
kecelakaan	pengamuk	0.31
ikatan	pemain	0.24
ikatan	penduduk	0.21
ikatan	pengguna	0.17
ikatan	wisatawan	0.05
ikatan	penelitian	0.22
ikatan	pasangan	0.39
ikatan	penulis	0.16
ikatan	pemimpin	0.26
ikatan	peserta	0.24
ikatan	pengunjung	0.16
ikatan	penderita	0.29
ikatan	pembelajaran	0.26
ikatan	pelayanan	0.28
ikatan	kehilangan	0.29
ikatan	keturunan	0.36
ikatan	pemilik	0.24
ikatan	penyanyi	0.12
ikatan	karyawan	0.18
ikatan	pelanggan	0.21
ikatan	kelahiran	0.26
ikatan	perdagangan	0.35
ikatan	petani	0.21
ikatan	pekerja	0.26
ikatan	kepercayaan	0.35
ikatan	pemuda	0.25
ikatan	penumpang	0.14
ikatan	pimpinan	0.24
ikatan	pembaca	0.17
ikatan	kekurangan	0.23
ikatan	pejabat	0.23
ikatan	campuran	0.36
ikatan	pelaku	0.22
ikatan	peneliti	0.15
ikatan	pengusaha	0.24
ikatan	pendukung	0.23
ikatan	petunjuk	0.15
ikatan	pemenang	0.11
ikatan	petugas	0.19
ikatan	perbaikan	0.22
ikatan	pelatih	0.17
ikatan	pedagang	0.21
ikatan	pelajar	0.19
ikatan	pengurus	0.28
ikatan	jurusan	0.24
ikatan	ilmuwan	0.14
ikatan	pendiri	0.25
ikatan	angkatan	0.28
ikatan	sasaran	0.18
ikatan	pembuat	0.23
ikatan	penjual	0.21
ikatan	pengganti	0.23
ikatan	perwakilan	0.26
ikatan	lulusan	0.23
ikatan	pembeli	0.2
ikatan	penerima	0.23
ikatan	pergerakan	0.26
ikatan	pemegang	0.31
ikatan	penyedia	0.23
ikatan	penjaga	0.23
ikatan	pencari	0.17
ikatan	pembawa	0.21
ikatan	undangan	0.27
ikatan	cadangan	0.24
ikatan	pemeran	0.17
ikatan	bangsawan	0.26
ikatan	pembantu	0.22
ikatan	pengarang	0.17
ikatan	pengelola	0.2
ikatan	pejuang	0.2
ikatan	tahanan	0.31
ikatan	pengikut	0.19
ikatan	rombongan	0.16
ikatan	pengajar	0.2
ikatan	pendidik	0.19
ikatan	penghuni	0.21
ikatan	pengembang	0.19
ikatan	jajaran	0.25
ikatan	pembuka	0.21
ikatan	penari	0.18
ikatan	pemberi	0.25
ikatan	pelayan	0.18
ikatan	pendatang	0.15
ikatan	pembunuh	0.18
ikatan	penyelenggara	0.18
ikatan	turunan	0.28
ikatan	pelukis	0.15
ikatan	utusan	0.19
ikatan	pembiayaan	0.3
ikatan	pengacara	0.15
ikatan	perawat	0.25
ikatan	penganut	0.22
ikatan	pengamat	0.14
ikatan	penghubung	0.34
ikatan	pesaing	0.1
ikatan	pengawas	0.22
ikatan	penjahat	0.19
ikatan	pelaksana	0.19
ikatan	kebangsaan	0.31
ikatan	pembicara	0.11
ikatan	pengantar	0.21
ikatan	pendengar	0.12
ikatan	pendamping	0.26
ikatan	pewaris	0.29
ikatan	pengungsi	0.13
ikatan	pengendara	0.13
ikatan	pencuri	0.16
ikatan	pemburu	0.2
ikatan	pengawal	0.21
ikatan	penemu	0.14
ikatan	pengemudi	0.12
ikatan	penerjemah	0.19
ikatan	pemandu	0.15
ikatan	tawanan	0.28
ikatan	penegak	0.24
ikatan	penutur	0.17
ikatan	penyihir	0.16
ikatan	pelamar	0.19
ikatan	pemasok	0.26
ikatan	penanda	0.24
ikatan	pemikir	0.16
ikatan	saingan	0.23
ikatan	pembimbing	0.17
ikatan	petinggi	0.19
ikatan	pelaut	0.18
ikatan	pengrajin	0.22
ikatan	langganan	0.15
ikatan	pencinta	0.23
ikatan	kenalan	0.27
ikatan	penyidik	0.07
ikatan	pelacur	0.17
ikatan	pengirim	0.13
ikatan	perusak	0.21
ikatan	pendiam	0.16
ikatan	pemeluk	0.23
ikatan	penikmat	0.13
ikatan	pemangku	0.24
ikatan	perampok	0.16
ikatan	pelarian	0.26
ikatan	pengidap	0.14
ikatan	penunjuk	0.1
ikatan	pemuka	0.21
ikatan	pengemis	0.19
ikatan	pemusik	0.11
ikatan	sukarelawan	0.25
ikatan	penerbang	0.21
ikatan	pejalan	0.19
ikatan	petinju	0.11
ikatan	penyandang	0.2
ikatan	penanggung	0.24
ikatan	penolong	0.22
ikatan	jagoan	0.1
ikatan	penembak	0.16
ikatan	penipu	0.13
ikatan	penyelamat	0.2
ikatan	pendaftar	0.16
ikatan	pelari	0.15
ikatan	pengiring	0.16
ikatan	penata	0.22
ikatan	pengambil	0.16
ikatan	penuntut	0.16
ikatan	pembina	0.26
ikatan	tanggungan	0.35
ikatan	pencetus	0.15
ikatan	pemangsa	0.2
ikatan	penyebar	0.11
ikatan	pemesan	0.14
ikatan	dermawan	0.17
ikatan	pemeriksa	0.15
ikatan	negarawan	0.12
ikatan	pengukur	0.19
ikatan	penambang	0.1
ikatan	pembajak	0.09
ikatan	budayawan	0.07
ikatan	perekam	0.06
ikatan	penyayang	0.24
ikatan	pemukul	0.22
ikatan	perencana	0.23
ikatan	pengumpul	0.18
ikatan	wirausahawan	0.09
ikatan	penangkap	0.15
ikatan	penyelam	0.11
ikatan	pemasar	0.15
ikatan	pemalas	0.14
ikatan	penarik	0.23
ikatan	pengembara	0.19
ikatan	gerilyawan	0.13
ikatan	penggagas	0.14
ikatan	penyembah	0.15
ikatan	penilai	0.13
ikatan	penguji	0.16
ikatan	pengunjuk	0.09
ikatan	penyembuh	0.18
ikatan	rohaniwan	0.22
ikatan	pemanah	0.19
ikatan	penyelidik	0.09
ikatan	penampil	0.13
ikatan	peranakan	0.18
ikatan	suruhan	0.15
ikatan	usahawan	0.19
ikatan	pelapor	0.16
ikatan	pemahat	0.17
ikatan	penunggu	0.12
ikatan	penurut	0.17
ikatan	pengusul	0.14
ikatan	pemimpi	0.14
ikatan	penyusup	0.14
ikatan	pemungut	0.17
ikatan	penceramah	0.12
ikatan	penggarap	0.19
ikatan	pelupa	0.07
ikatan	perupa	0.09
ikatan	penyendiri	0.18
ikatan	pemateri	0.15
ikatan	penggali	0.14
ikatan	penukar	0.27
ikatan	penyabar	0.16
ikatan	pelempar	0.12
ikatan	pemborong	0.2
ikatan	pendemo	0.09
ikatan	pencerita	0.17
ikatan	penyelundup	0.1
ikatan	penganggur	0.19
ikatan	penggiling	0.18
ikatan	pengulas	0.05
ikatan	penagih	0.17
ikatan	hartawan	0.19
ikatan	perumus	0.21
ikatan	peniup	0.13
ikatan	penggalang	0.25
ikatan	pembenci	0.16
ikatan	pengkaji	0.17
ikatan	pembebas	0.26
ikatan	pemetik	0.14
ikatan	penjilat	0.11
ikatan	pencabut	0.24
ikatan	peramah	0.15
ikatan	pengukir	0.16
ikatan	pengejar	0.24
ikatan	pemerah	0.16
ikatan	wiraswastawan	0.1
ikatan	pemulia	0.18
ikatan	penendang	0.24
ikatan	penyimak	0.1
ikatan	pelestari	0.21
ikatan	penjemput	0.18
ikatan	pembaru	0.21
ikatan	penghayat	0.26
ikatan	pengadu	0.16
ikatan	pemasak	0.18
ikatan	pembobol	0.19
ikatan	penggemblengan	0.35
ikatan	penghasut	0.14
ikatan	penderma	0.35
ikatan	pemaksa	0.18
ikatan	peragu	0.11
ikatan	pengekor	0.13
ikatan	perayu	0.17
ikatan	pendebat	0.18
ikatan	penyuara	0.16
ikatan	pemimpinan	0.26
ikatan	penghadang	0.29
ikatan	pengasah	0.25
ikatan	pengutang	0.23
ikatan	pembisik	0.22
ikatan	pengetuk	0.24
ikatan	pemberang	0.25
ikatan	peneguh	0.37
ikatan	pewirausaha	0.19
ikatan	pencuriga	0.21
ikatan	pengalah	0.34
ikatan	pengalasan	0.3
ikatan	pengamuk	0.25
kekerasan	pemain	0.21
kekerasan	penduduk	0.28
kekerasan	pengguna	0.21
kekerasan	wisatawan	0.14
kekerasan	penelitian	0.24
kekerasan	pasangan	0.26
kekerasan	penulis	0.2
kekerasan	pemimpin	0.29
kekerasan	peserta	0.18
kekerasan	pengunjung	0.15
kekerasan	penderita	0.24
kekerasan	pembelajaran	0.32
kekerasan	pelayanan	0.27
kekerasan	kehilangan	0.27
kekerasan	keturunan	0.24
kekerasan	pemilik	0.2
kekerasan	penyanyi	0.22
kekerasan	karyawan	0.17
kekerasan	pelanggan	0.2
kekerasan	kelahiran	0.25
kekerasan	perdagangan	0.34
kekerasan	petani	0.2
kekerasan	pekerja	0.31
kekerasan	kepercayaan	0.28
kekerasan	pemuda	0.29
kekerasan	penumpang	0.21
kekerasan	pimpinan	0.2
kekerasan	pembaca	0.2
kekerasan	kekurangan	0.24
kekerasan	pejabat	0.2
kekerasan	campuran	0.35
kekerasan	pelaku	0.41
kekerasan	peneliti	0.13
kekerasan	pengusaha	0.21
kekerasan	pendukung	0.31
kekerasan	petunjuk	0.19
kekerasan	pemenang	0.14
kekerasan	petugas	0.23
kekerasan	perbaikan	0.28
kekerasan	pelatih	0.18
kekerasan	pedagang	0.2
kekerasan	pelajar	0.31
kekerasan	pengurus	0.18
kekerasan	jurusan	0.16
kekerasan	ilmuwan	0.09
kekerasan	pendiri	0.11
kekerasan	angkatan	0.23
kekerasan	sasaran	0.29
kekerasan	pembuat	0.25
kekerasan	penjual	0.21
kekerasan	pengganti	0.22
kekerasan	perwakilan	0.19
kekerasan	lulusan	0.14
kekerasan	pembeli	0.19
kekerasan	penerima	0.08
kekerasan	pergerakan	0.3
kekerasan	pemegang	0.15
kekerasan	penyedia	0.19
kekerasan	penjaga	0.22
kekerasan	pencari	0.17
kekerasan	pembawa	0.22
kekerasan	undangan	0.13
kekerasan	cadangan	0.18
kekerasan	pemeran	0.27
kekerasan	bangsawan	0.21
kekerasan	pembantu	0.25
kekerasan	pengarang	0.19
kekerasan	pengelola	0.18
kekerasan	pejuang	0.32
kekerasan	tahanan	0.34
kekerasan	pengikut	0.23
kekerasan	rombongan	0.13
kekerasan	pengajar	0.23
kekerasan	pendidik	0.27
kekerasan	penghuni	0.2
kekerasan	pengembang	0.19
kekerasan	jajaran	0.16
kekerasan	pembuka	0.21
kekerasan	penari	0.21
kekerasan	pemberi	0.13
kekerasan	pelayan	0.19
kekerasan	pendatang	0.23
kekerasan	pembunuh	0.32
kekerasan	penyelenggara	0.23
kekerasan	turunan	0.22
kekerasan	pelukis	0.1
kekerasan	utusan	0.17
kekerasan	pembiayaan	0.25
kekerasan	pengacara	0.24
kekerasan	perawat	0.18
kekerasan	penganut	0.25
kekerasan	pengamat	0.22
kekerasan	penghubung	0.17
kekerasan	pesaing	0.15
kekerasan	pengawas	0.23
kekerasan	penjahat	0.41
kekerasan	pelaksana	0.15
kekerasan	kebangsaan	0.3
kekerasan	pembicara	0.15
kekerasan	pengantar	0.16
kekerasan	pendengar	0.17
kekerasan	pendamping	0.17
kekerasan	pewaris	0.2
kekerasan	pengungsi	0.27
kekerasan	pengendara	0.26
kekerasan	pencuri	0.22
kekerasan	pemburu	0.18
kekerasan	pengawal	0.19
kekerasan	penemu	0.08
kekerasan	pengemudi	0.19
kekerasan	penerjemah	0.07
kekerasan	pemandu	0.16
kekerasan	tawanan	0.28
kekerasan	penegak	0.29
kekerasan	penutur	0.16
kekerasan	penyihir	0.23
kekerasan	pelamar	0.12
kekerasan	pemasok	0.18
kekerasan	penanda	0.18
kekerasan	pemikir	0.23
kekerasan	saingan	0.24
kekerasan	pembimbing	0.17
kekerasan	petinggi	0.23
kekerasan	pelaut	0.12
kekerasan	pengrajin	0.13
kekerasan	langganan	0.15
kekerasan	pencinta	0.22
kekerasan	kenalan	0.18
kekerasan	penyidik	0.23
kekerasan	pelacur	0.29
kekerasan	pengirim	0.1
kekerasan	perusak	0.34
kekerasan	pendiam	0.21
kekerasan	pemeluk	0.29
kekerasan	penikmat	0.2
kekerasan	pemangku	0.2
kekerasan	perampok	0.32
kekerasan	pelarian	0.31
kekerasan	pengidap	0.19
kekerasan	penunjuk	0.13
kekerasan	pemuka	0.27
kekerasan	pengemis	0.24
kekerasan	pemusik	0.14
kekerasan	sukarelawan	0.17
kekerasan	penerbang	0.15
kekerasan	pejalan	0.25
kekerasan	petinju	0.29
kekerasan	penyandang	0.23
kekerasan	penanggung	0.19
kekerasan	penolong	0.17
kekerasan	jagoan	0.22
kekerasan	penembak	0.23
kekerasan	penipu	0.21
kekerasan	penyelamat	0.2
kekerasan	pendaftar	0.1
kekerasan	pelari	0.11
kekerasan	pengiring	0.18
kekerasan	penata	0.16
kekerasan	pengambil	0.16
kekerasan	penuntut	0.18
kekerasan	pembina	0.17
kekerasan	tanggungan	0.2
kekerasan	pencetus	0.16
kekerasan	pemangsa	0.2
kekerasan	penyebar	0.25
kekerasan	pemesan	0.15
kekerasan	dermawan	0.12
kekerasan	pemeriksa	0.16
kekerasan	negarawan	0.14
kekerasan	pengukur	0.16
kekerasan	penambang	0.22
kekerasan	pembajak	0.24
kekerasan	budayawan	0.14
kekerasan	perekam	0.26
kekerasan	penyayang	0.32
kekerasan	pemukul	0.25
kekerasan	perencana	0.16
kekerasan	pengumpul	0.14
kekerasan	wirausahawan	0.12
kekerasan	penangkap	0.14
kekerasan	penyelam	0.15
kekerasan	pemasar	0.17
kekerasan	pemalas	0.15
kekerasan	penarik	0.16
kekerasan	pengembara	0.15
kekerasan	gerilyawan	0.27
kekerasan	penggagas	0.09
kekerasan	penyembah	0.22
kekerasan	penilai	0.13
kekerasan	penguji	0.17
kekerasan	pengunjuk	0.32
kekerasan	penyembuh	0.22
kekerasan	rohaniwan	0.27
kekerasan	pemanah	0.09
kekerasan	penyelidik	0.22
kekerasan	penampil	0.16
kekerasan	peranakan	0.15
kekerasan	suruhan	0.16
kekerasan	usahawan	0.13
kekerasan	pelapor	0.26
kekerasan	pemahat	0.13
kekerasan	penunggu	0.1
kekerasan	penurut	0.27
kekerasan	pengusul	0.07
kekerasan	pemimpi	0.18
kekerasan	penyusup	0.27
kekerasan	pemungut	0.09
kekerasan	penceramah	0.2
kekerasan	penggarap	0.2
kekerasan	pelupa	0.1
kekerasan	perupa	0.11
kekerasan	penyendiri	0.19
kekerasan	pemateri	0.16
kekerasan	penggali	0.15
kekerasan	penukar	0.17
kekerasan	penyabar	0.27
kekerasan	pelempar	0.18
kekerasan	pemborong	0.11
kekerasan	pendemo	0.34
kekerasan	pencerita	0.15
kekerasan	penyelundup	0.21
kekerasan	penganggur	0.22
kekerasan	penggiling	0.19
kekerasan	pengulas	0.15
kekerasan	penagih	0.26
kekerasan	hartawan	0.16
kekerasan	perumus	0.09
kekerasan	peniup	0.13
kekerasan	penggalang	0.23
kekerasan	pembenci	0.33
kekerasan	pengkaji	0.17
kekerasan	pembebas	0.22
kekerasan	pemetik	0.17
kekerasan	penjilat	0.19
kekerasan	pencabut	0.22
kekerasan	peramah	0.14
kekerasan	pengukir	0.21
kekerasan	pengejar	0.18
kekerasan	pemerah	0.23
kekerasan	wiraswastawan	0.12
kekerasan	pemulia	0.14
kekerasan	penendang	0.21
kekerasan	penyimak	0.21
kekerasan	pelestari	0.23
kekerasan	penjemput	0.1
kekerasan	pembaru	0.29
kekerasan	penghayat	0.2
kekerasan	pengadu	0.26
kekerasan	pemasak	0.2
kekerasan	pembobol	0.23
kekerasan	penggemblengan	0.31
kekerasan	penghasut	0.38
kekerasan	penderma	0.09
kekerasan	pemaksa	0.39
kekerasan	peragu	0.29
kekerasan	pengekor	0.22
kekerasan	perayu	0.15
kekerasan	pendebat	0.28
kekerasan	penyuara	0.24
kekerasan	pemimpinan	0.24
kekerasan	penghadang	0.27
kekerasan	pengasah	0.32
kekerasan	pengutang	0.25
kekerasan	pembisik	0.25
kekerasan	pengetuk	0.24
kekerasan	pemberang	0.4
kekerasan	peneguh	0.28
kekerasan	pewirausaha	0.22
kekerasan	pencuriga	0.36
kekerasan	pengalah	0.37
kekerasan	pengalasan	0.28
kekerasan	pengamuk	0.37
keyakinan	pemain	0.29
keyakinan	penduduk	0.28
keyakinan	pengguna	0.2
keyakinan	wisatawan	0.18
keyakinan	penelitian	0.27
keyakinan	pasangan	0.33
keyakinan	penulis	0.29
keyakinan	pemimpin	0.36
keyakinan	peserta	0.22
keyakinan	pengunjung	0.19
keyakinan	penderita	0.28
keyakinan	pembelajaran	0.29
keyakinan	pelayanan	0.3
keyakinan	kehilangan	0.36
keyakinan	keturunan	0.32
keyakinan	pemilik	0.26
keyakinan	penyanyi	0.21
keyakinan	karyawan	0.28
keyakinan	pelanggan	0.32
keyakinan	kelahiran	0.29
keyakinan	perdagangan	0.27
keyakinan	petani	0.24
keyakinan	pekerja	0.24
keyakinan	kepercayaan	0.79
keyakinan	pemuda	0.24
keyakinan	penumpang	0.18
keyakinan	pimpinan	0.3
keyakinan	pembaca	0.31
keyakinan	kekurangan	0.27
keyakinan	pejabat	0.23
keyakinan	campuran	0.31
keyakinan	pelaku	0.29
keyakinan	peneliti	0.21
keyakinan	pengusaha	0.28
keyakinan	pendukung	0.4
keyakinan	petunjuk	0.4
keyakinan	pemenang	0.24
keyakinan	petugas	0.21
keyakinan	perbaikan	0.28
keyakinan	pelatih	0.29
keyakinan	pedagang	0.23
keyakinan	pelajar	0.19
keyakinan	pengurus	0.21
keyakinan	jurusan	0.21
keyakinan	ilmuwan	0.26
keyakinan	pendiri	0.28
keyakinan	angkatan	0.15
keyakinan	sasaran	0.28
keyakinan	pembuat	0.25
keyakinan	penjual	0.24
keyakinan	pengganti	0.16
keyakinan	perwakilan	0.23
keyakinan	lulusan	0.23
keyakinan	pembeli	0.29
keyakinan	penerima	0.2
keyakinan	pergerakan	0.27
keyakinan	pemegang	0.27
keyakinan	penyedia	0.21
keyakinan	penjaga	0.22
keyakinan	pencari	0.2
keyakinan	pembawa	0.27
keyakinan	undangan	0.23
keyakinan	cadangan	0.27
keyakinan	pemeran	0.2
keyakinan	bangsawan	0.19
keyakinan	pembantu	0.19
keyakinan	pengarang	0.25
keyakinan	pengelola	0.2
keyakinan	pejuang	0.27
keyakinan	tahanan	0.21
keyakinan	pengikut	0.35
keyakinan	rombongan	0.15
keyakinan	pengajar	0.26
keyakinan	pendidik	0.26
keyakinan	penghuni	0.2
keyakinan	pengembang	0.22
keyakinan	jajaran	0.23
keyakinan	pembuka	0.17
keyakinan	penari	0.18
keyakinan	pemberi	0.26
keyakinan	pelayan	0.23
keyakinan	pendatang	0.22
keyakinan	pembunuh	0.2
keyakinan	penyelenggara	0.21
keyakinan	turunan	0.22
keyakinan	pelukis	0.11
keyakinan	utusan	0.2
keyakinan	pembiayaan	0.29
keyakinan	pengacara	0.23
keyakinan	perawat	0.25
keyakinan	penganut	0.47
keyakinan	pengamat	0.25
keyakinan	penghubung	0.21
keyakinan	pesaing	0.27
keyakinan	pengawas	0.2
keyakinan	penjahat	0.19
keyakinan	pelaksana	0.22
keyakinan	kebangsaan	0.36
keyakinan	pembicara	0.24
keyakinan	pengantar	0.21
keyakinan	pendengar	0.27
keyakinan	pendamping	0.27
keyakinan	pewaris	0.24
keyakinan	pengungsi	0.2
keyakinan	pengendara	0.2
keyakinan	pencuri	0.14
keyakinan	pemburu	0.16
keyakinan	pengawal	0.27
keyakinan	penemu	0.2
keyakinan	pengemudi	0.19
keyakinan	penerjemah	0.16
keyakinan	pemandu	0.27
keyakinan	tawanan	0.18
keyakinan	penegak	0.24
keyakinan	penutur	0.2
keyakinan	penyihir	0.2
keyakinan	pelamar	0.19
keyakinan	pemasok	0.24
keyakinan	penanda	0.26
keyakinan	pemikir	0.34
keyakinan	saingan	0.29
keyakinan	pembimbing	0.29
keyakinan	petinggi	0.27
keyakinan	pelaut	0.18
keyakinan	pengrajin	0.17
keyakinan	langganan	0.19
keyakinan	pencinta	0.2
keyakinan	kenalan	0.27
keyakinan	penyidik	0.23
keyakinan	pelacur	0.16
keyakinan	pengirim	0.18
keyakinan	perusak	0.2
keyakinan	pendiam	0.15
keyakinan	pemeluk	0.45
keyakinan	penikmat	0.16
keyakinan	pemangku	0.2
keyakinan	perampok	0.16
keyakinan	pelarian	0.24
keyakinan	pengidap	0.22
keyakinan	penunjuk	0.19
keyakinan	pemuka	0.35
keyakinan	pengemis	0.18
keyakinan	pemusik	0.14
keyakinan	sukarelawan	0.17
keyakinan	penerbang	0.15
keyakinan	pejalan	0.18
keyakinan	petinju	0.18
keyakinan	penyandang	0.24
keyakinan	penanggung	0.19
keyakinan	penolong	0.26
keyakinan	jagoan	0.18
keyakinan	penembak	0.18
keyakinan	penipu	0.17
keyakinan	penyelamat	0.26
keyakinan	pendaftar	0.19
keyakinan	pelari	0.15
keyakinan	pengiring	0.21
keyakinan	penata	0.21
keyakinan	pengambil	0.22
keyakinan	penuntut	0.2
keyakinan	pembina	0.21
keyakinan	tanggungan	0.27
keyakinan	pencetus	0.26
keyakinan	pemangsa	0.19
keyakinan	penyebar	0.21
keyakinan	pemesan	0.18
keyakinan	dermawan	0.17
keyakinan	pemeriksa	0.24
keyakinan	negarawan	0.24
keyakinan	pengukur	0.23
keyakinan	penambang	0.12
keyakinan	pembajak	0.15
keyakinan	budayawan	0.16
keyakinan	perekam	0.19
keyakinan	penyayang	0.21
keyakinan	pemukul	0.15
keyakinan	perencana	0.2
keyakinan	pengumpul	0.12
keyakinan	wirausahawan	0.28
keyakinan	penangkap	0.13
keyakinan	penyelam	0.13
keyakinan	pemasar	0.29
keyakinan	pemalas	0.15
keyakinan	penarik	0.18
keyakinan	pengembara	0.21
keyakinan	gerilyawan	0.15
keyakinan	penggagas	0.17
keyakinan	penyembah	0.33
keyakinan	penilai	0.24
keyakinan	penguji	0.2
keyakinan	pengunjuk	0.16
keyakinan	penyembuh	0.3
keyakinan	rohaniwan	0.27
keyakinan	pemanah	0.23
keyakinan	penyelidik	0.22
keyakinan	penampil	0.15
keyakinan	peranakan	0.19
keyakinan	suruhan	0.21
keyakinan	usahawan	0.28
keyakinan	pelapor	0.2
keyakinan	pemahat	0.17
keyakinan	penunggu	0.18
keyakinan	penurut	0.17
keyakinan	pengusul	0.19
keyakinan	pemimpi	0.28
keyakinan	penyusup	0.15
keyakinan	pemungut	0.13
keyakinan	penceramah	0.26
keyakinan	penggarap	0.15
keyakinan	pelupa	0.14
keyakinan	perupa	0.11
keyakinan	penyendiri	0.16
keyakinan	pemateri	0.18
keyakinan	penggali	0.2
keyakinan	penukar	0.09
keyakinan	penyabar	0.26
keyakinan	pelempar	0.2
keyakinan	pemborong	0.13
keyakinan	pendemo	0.15
keyakinan	pencerita	0.23
keyakinan	penyelundup	0.07
keyakinan	penganggur	0.16
keyakinan	penggiling	0.2
keyakinan	pengulas	0.2
keyakinan	penagih	0.15
keyakinan	hartawan	0.24
keyakinan	perumus	0.26
keyakinan	peniup	0.14
keyakinan	penggalang	0.26
keyakinan	pembenci	0.25
keyakinan	pengkaji	0.28
keyakinan	pembebas	0.21
keyakinan	pemetik	0.16
keyakinan	penjilat	0.15
keyakinan	pencabut	0.19
keyakinan	peramah	0.16
keyakinan	pengukir	0.18
keyakinan	pengejar	0.23
keyakinan	pemerah	0.13
keyakinan	wiraswastawan	0.2
keyakinan	pemulia	0.25
keyakinan	penendang	0.23
keyakinan	penyimak	0.24
keyakinan	pelestari	0.18
keyakinan	penjemput	0.21
keyakinan	pembaru	0.25
keyakinan	penghayat	0.45
keyakinan	pengadu	0.2
keyakinan	pemasak	0.2
keyakinan	pembobol	0.13
keyakinan	penggemblengan	0.27
keyakinan	penghasut	0.27
keyakinan	penderma	0.23
keyakinan	pemaksa	0.28
keyakinan	peragu	0.33
keyakinan	pengekor	0.26
keyakinan	perayu	0.15
keyakinan	pendebat	0.33
keyakinan	penyuara	0.33
keyakinan	pemimpinan	0.32
keyakinan	penghadang	0.25
keyakinan	pengasah	0.31
keyakinan	pengutang	0.28
keyakinan	pembisik	0.31
keyakinan	pengetuk	0.24
keyakinan	pemberang	0.24
keyakinan	peneguh	0.49
keyakinan	pewirausaha	0.35
keyakinan	pencuriga	0.37
keyakinan	pengalah	0.39
keyakinan	pengalasan	0.41
keyakinan	pengamuk	0.34
kesadaran	pemain	0.23
kesadaran	penduduk	0.33
kesadaran	pengguna	0.29
kesadaran	wisatawan	0.23
kesadaran	penelitian	0.27
kesadaran	pasangan	0.24
kesadaran	penulis	0.26
kesadaran	pemimpin	0.33
kesadaran	peserta	0.32
kesadaran	pengunjung	0.24
kesadaran	penderita	0.38
kesadaran	pembelajaran	0.32
kesadaran	pelayanan	0.37
kesadaran	kehilangan	0.45
kesadaran	keturunan	0.23
kesadaran	pemilik	0.29
kesadaran	penyanyi	0.22
kesadaran	karyawan	0.29
kesadaran	pelanggan	0.3
kesadaran	kelahiran	0.3
kesadaran	perdagangan	0.27
kesadaran	petani	0.31
kesadaran	pekerja	0.31
kesadaran	kepercayaan	0.54
kesadaran	pemuda	0.35
kesadaran	penumpang	0.23
kesadaran	pimpinan	0.3
kesadaran	pembaca	0.33
kesadaran	kekurangan	0.33
kesadaran	pejabat	0.28
kesadaran	campuran	0.23
kesadaran	pelaku	0.34
kesadaran	peneliti	0.24
kesadaran	pengusaha	0.31
kesadaran	pendukung	0.26
kesadaran	petunjuk	0.31
kesadaran	pemenang	0.17
kesadaran	petugas	0.34
kesadaran	perbaikan	0.35
kesadaran	pelatih	0.23
kesadaran	pedagang	0.25
kesadaran	pelajar	0.33
kesadaran	pengurus	0.29
kesadaran	jurusan	0.16
kesadaran	ilmuwan	0.28
kesadaran	pendiri	0.27
kesadaran	angkatan	0.22
kesadaran	sasaran	0.28
kesadaran	pembuat	0.26
kesadaran	penjual	0.26
kesadaran	pengganti	0.16
kesadaran	perwakilan	0.27
kesadaran	lulusan	0.19
kesadaran	pembeli	0.29
kesadaran	penerima	0.24
kesadaran	pergerakan	0.35
kesadaran	pemegang	0.29
kesadaran	penyedia	0.24
kesadaran	penjaga	0.28
kesadaran	pencari	0.24
kesadaran	pembawa	0.21
kesadaran	undangan	0.21
kesadaran	cadangan	0.24
kesadaran	pemeran	0.23
kesadaran	bangsawan	0.22
kesadaran	pembantu	0.17
kesadaran	pengarang	0.26
kesadaran	pengelola	0.38
kesadaran	pejuang	0.29
kesadaran	tahanan	0.24
kesadaran	pengikut	0.25
kesadaran	rombongan	0.18
kesadaran	pengajar	0.27
kesadaran	pendidik	0.34
kesadaran	penghuni	0.23
kesadaran	pengembang	0.28
kesadaran	jajaran	0.29
kesadaran	pembuka	0.2
kesadaran	penari	0.19
kesadaran	pemberi	0.26
kesadaran	pelayan	0.27
kesadaran	pendatang	0.22
kesadaran	pembunuh	0.22
kesadaran	penyelenggara	0.32
kesadaran	turunan	0.2
kesadaran	pelukis	0.13
kesadaran	utusan	0.19
kesadaran	pembiayaan	0.26
kesadaran	pengacara	0.17
kesadaran	perawat	0.28
kesadaran	penganut	0.3
kesadaran	pengamat	0.26
kesadaran	penghubung	0.24
kesadaran	pesaing	0.21
kesadaran	pengawas	0.28
kesadaran	penjahat	0.2
kesadaran	pelaksana	0.31
kesadaran	kebangsaan	0.41
kesadaran	pembicara	0.28
kesadaran	pengantar	0.28
kesadaran	pendengar	0.3
kesadaran	pendamping	0.22
kesadaran	pewaris	0.2
kesadaran	pengungsi	0.21
kesadaran	pengendara	0.32
kesadaran	pencuri	0.21
