noun_w_buah	noun_w_orang	cossim
misteri	raja	0.22
misteri	rakyat	0.19
misteri	ahli	0.27
misteri	tokoh	0.3
misteri	pasukan	0.22
misteri	tenaga	0.18
misteri	kaum	0.14
misteri	istri	0.12
misteri	militer	0.25
misteri	karakter	0.29
misteri	gadis	0.28
misteri	suami	0.11
misteri	calon	0.11
misteri	ayah	0.17
misteri	tamu	0.17
misteri	individu	0.14
misteri	remaja	0.23
misteri	umat	0.28
misteri	mantan	0.17
misteri	matahari	0.23
misteri	tipe	0.19
misteri	burung	0.22
misteri	korban	0.24
misteri	konsumen	0.13
misteri	putra	0.12
misteri	saudara	0.13
misteri	manajemen	0.19
misteri	agen	0.24
misteri	tentara	0.2
misteri	objek	0.28
misteri	generasi	0.17
misteri	putri	0.15
misteri	umur	0.24
misteri	presiden	0.16
misteri	pajak	0.16
misteri	makhluk	0.35
misteri	ujung	0.22
misteri	pasien	0.14
misteri	kelapa	0.14
misteri	polisi	0.26
misteri	luka	0.25
misteri	suhu	0.17
misteri	sahabat	0.18
misteri	staf	0.08
misteri	radio	0.18
misteri	kampung	0.17
misteri	aktor	0.17
misteri	ulama	0.16
misteri	artis	0.19
misteri	kontak	0.17
misteri	lelaki	0.22
misteri	murid	0.19
misteri	ketua	0.15
misteri	wakil	0.12
misteri	pegawai	0.1
misteri	musuh	0.2
misteri	adik	0.11
misteri	dewa	0.22
misteri	biji	0.19
misteri	kakak	0.13
misteri	produsen	0.12
misteri	menteri	0.14
misteri	profesi	0.21
misteri	mitra	0.09
misteri	raksasa	0.32
misteri	manajer	0.13
misteri	dosen	0.14
misteri	sutradara	0.19
misteri	buruh	0.06
misteri	nenek	0.22
misteri	induk	0.14
misteri	rekan	0.11
misteri	tetangga	0.08
misteri	kuasa	0.29
misteri	bandar	0.18
misteri	terapi	0.18
misteri	malaikat	0.21
misteri	gubernur	0.11
misteri	prajurit	0.2
misteri	tukang	0.13
misteri	operator	0.12
misteri	pakar	0.26
misteri	wartawan	0.2
misteri	pacar	0.16
misteri	produser	0.16
misteri	senior	0.17
misteri	wali	0.14
misteri	saksi	0.32
misteri	kawan	0.17
misteri	hamba	0.18
misteri	obyek	0.3
misteri	seniman	0.18
misteri	dewan	0.17
misteri	hakim	0.15
misteri	kaisar	0.18
misteri	famili	0.07
misteri	pahlawan	0.27
misteri	investor	0.14
misteri	perwira	0.18
misteri	legenda	0.45
misteri	eksekutif	0.12
misteri	budak	0.15
misteri	mama	0.14
misteri	kerangka	0.26
misteri	cucu	0.16
misteri	tambang	0.21
misteri	nelayan	0.15
misteri	hantu	0.4
misteri	atlet	0.12
misteri	isteri	0.12
misteri	pendeta	0.2
misteri	direktur	0.13
misteri	politikus	0.15
misteri	formasi	0.23
misteri	panitia	0.14
misteri	aktivis	0.13
misteri	jenderal	0.18
misteri	pilot	0.13
misteri	kandidat	0.15
misteri	mayat	0.39
misteri	subjek	0.27
misteri	wasit	0.02
misteri	balita	0.13
misteri	pangeran	0.2
misteri	asisten	0.12
misteri	responden	0.07
misteri	juru	0.14
misteri	awak	0.21
misteri	distributor	0.07
misteri	kakek	0.21
misteri	profesor	0.23
misteri	komandan	0.17
misteri	kerabat	0.09
misteri	komunis	0.23
misteri	teroris	0.25
misteri	arsitek	0.18
misteri	politisi	0.13
misteri	ratu	0.24
misteri	desainer	0.13
misteri	kapten	0.2
misteri	sekutu	0.16
misteri	alumni	0.1
misteri	sponsor	0.18
misteri	atasan	0.1
misteri	vokalis	0.17
misteri	santri	0.09
misteri	sekretaris	0.08
misteri	jurnalis	0.21
misteri	kritikus	0.13
misteri	oknum	0.17
misteri	konsultan	0.16
misteri	turis	0.24
misteri	bidan	0.13
misteri	rasul	0.17
misteri	iblis	0.3
misteri	demonstrasi	0.14
misteri	janda	0.16
misteri	elit	0.21
misteri	kader	0.04
misteri	waris	0.21
misteri	insinyur	0.14
misteri	dukun	0.17
misteri	audit	0.18
misteri	duta	0.14
misteri	doktor	0.18
misteri	bubur	0.13
misteri	intelijen	0.29
misteri	praktisi	0.16
misteri	walikota	0.08
misteri	finalis	0.18
misteri	panglima	0.17
misteri	imigran	0.17
misteri	resepsionis	0.13
misteri	delegasi	0.09
misteri	spektrum	0.2
misteri	keponakan	0.11
misteri	teknisi	0.17
misteri	jago	0.16
misteri	kiper	0.15
misteri	propaganda	0.2
misteri	analis	0.14
misteri	striker	0.14
misteri	ekonom	0.07
misteri	tuna	0.12
misteri	supir	0.07
misteri	ksatria	0.19
misteri	dalang	0.27
misteri	wirausaha	0.09
misteri	majikan	0.05
misteri	administrator	0.05
misteri	pucuk	0.12
misteri	kapitalis	0.1
misteri	agensi	0.19
misteri	mukmin	0.12
misteri	detektif	0.44
misteri	jaksa	0.19
misteri	kolektor	0.22
misteri	macan	0.13
misteri	preman	0.16
misteri	direksi	0.15
misteri	fasilitator	0.11
misteri	kristen	0.22
misteri	bibi	0.08
misteri	pramuka	0.16
misteri	botani	0.22
misteri	jemaah	0.2
misteri	debitur	0.06
misteri	diktator	0.16
misteri	abdi	0.12
misteri	lurah	0.05
misteri	milisi	0.12
misteri	demonstran	0.04
misteri	sandera	0.18
misteri	astronot	0.16
misteri	serdadu	0.15
misteri	bendahara	0.13
misteri	kuli	0.1
misteri	kreditur	0.05
misteri	biang	0.22
misteri	separatis	0.2
misteri	mumi	0.33
misteri	informan	0.21
misteri	humas	0.14
misteri	cleaning	0.08
misteri	duda	0.12
misteri	eksportir	0.06
misteri	wiraswasta	0.07
misteri	nona	0.16
misteri	deputi	0.11
misteri	firaun	0.26
misteri	marinir	0.15
misteri	inspektur	0.22
misteri	pialang	0.17
misteri	miliarder	0.2
misteri	satria	0.12
misteri	panelis	0.11
misteri	habib	0.09
misteri	penterjemah	0.1
misteri	wapres	0.05
misteri	marxis	0.14
misteri	madam	0.12
peluru	dalam	0.24
peluru	tahun	0.15
peluru	orang	0.24
peluru	saat	0.19
peluru	anak	0.2
peluru	tempat	0.22
peluru	diri	0.2
peluru	manusia	0.21
peluru	hasil	0.21
peluru	masyarakat	0.12
peluru	kelas	0.13
peluru	hidup	0.18
peluru	wanita	0.18
peluru	anggota	0.21
peluru	keluarga	0.09
peluru	data	0.27
peluru	ibu	0.1
peluru	kelompok	0.14
peluru	jam	0.26
peluru	tim	0.15
peluru	kulit	0.24
peluru	bisnis	0.15
peluru	siswa	0.17
peluru	pihak	0.08
peluru	pria	0.21
peluru	media	0.19
peluru	guru	0.14
peluru	perempuan	0.14
peluru	kepala	0.24
peluru	bumi	0.26
peluru	politik	0.2
peluru	teman	0.12
peluru	bangsa	0.16
peluru	batu	0.36
peluru	warga	0.18
peluru	perangkat	0.27
peluru	model	0.26
peluru	bayi	0.23
peluru	mahasiswa	0.19
peluru	dokter	0.14
peluru	internet	0.17
peluru	raja	0.17
peluru	rakyat	0.22
peluru	ahli	0.19
peluru	tokoh	0.22
peluru	pasukan	0.33
peluru	tenaga	0.26
peluru	kaum	0.08
peluru	istri	0.09
peluru	militer	0.33
peluru	karakter	0.25
peluru	gadis	0.26
peluru	suami	0.09
peluru	calon	0.16
peluru	ayah	0.14
peluru	tamu	0.16
peluru	individu	0.16
peluru	remaja	0.15
peluru	umat	0.13
peluru	mantan	0.16
peluru	matahari	0.24
peluru	tipe	0.24
peluru	burung	0.22
peluru	korban	0.32
peluru	konsumen	0.14
peluru	putra	0.19
peluru	saudara	0.15
peluru	manajemen	0.16
peluru	agen	0.23
peluru	tentara	0.37
peluru	objek	0.23
peluru	generasi	0.21
peluru	putri	0.19
peluru	umur	0.13
peluru	presiden	0.24
peluru	pajak	0.22
peluru	makhluk	0.16
peluru	ujung	0.28
peluru	pasien	0.19
peluru	kelapa	0.29
peluru	polisi	0.33
peluru	luka	0.36
peluru	suhu	0.21
peluru	sahabat	0.11
peluru	staf	0.1
peluru	radio	0.24
peluru	kampung	0.17
peluru	aktor	0.23
peluru	ulama	0.23
peluru	artis	0.12
peluru	kontak	0.21
peluru	lelaki	0.24
peluru	murid	0.15
peluru	ketua	0.08
peluru	wakil	0.16
peluru	pegawai	0.19
peluru	musuh	0.34
peluru	adik	0.12
peluru	dewa	0.11
peluru	biji	0.37
peluru	kakak	0.12
peluru	produsen	0.19
peluru	menteri	0.21
peluru	profesi	0.14
peluru	mitra	0.07
peluru	raksasa	0.2
peluru	manajer	0.13
peluru	dosen	0.14
peluru	sutradara	0.17
peluru	buruh	0.14
peluru	nenek	0.11
peluru	induk	0.18
peluru	rekan	0.09
peluru	tetangga	0.06
peluru	kuasa	0.23
peluru	bandar	0.22
peluru	terapi	0.23
peluru	malaikat	0.19
peluru	gubernur	0.14
peluru	prajurit	0.36
peluru	tukang	0.15
peluru	operator	0.14
peluru	pakar	0.2
peluru	wartawan	0.24
peluru	pacar	0.15
peluru	produser	0.11
peluru	senior	0.11
peluru	wali	0.05
peluru	saksi	0.24
peluru	kawan	0.13
peluru	hamba	0.15
peluru	obyek	0.24
peluru	seniman	0.16
peluru	dewan	0.13
peluru	hakim	0.15
peluru	kaisar	0.12
peluru	famili	0.09
peluru	pahlawan	0.28
peluru	investor	0.12
peluru	perwira	0.29
peluru	legenda	0.15
peluru	eksekutif	0.15
peluru	budak	0.14
peluru	mama	0.05
peluru	kerangka	0.29
peluru	cucu	0.08
peluru	tambang	0.27
peluru	nelayan	0.1
peluru	hantu	0.21
peluru	atlet	0.27
peluru	isteri	0.11
peluru	pendeta	0.17
peluru	direktur	0.15
peluru	politikus	0.17
peluru	formasi	0.26
peluru	panitia	0.07
peluru	aktivis	0.16
peluru	jenderal	0.24
peluru	pilot	0.25
peluru	kandidat	0.21
peluru	mayat	0.35
peluru	subjek	0.2
peluru	wasit	0.13
peluru	balita	0.18
peluru	pangeran	0.18
peluru	asisten	0.1
peluru	responden	0.15
peluru	juru	0.18
peluru	awak	0.24
peluru	distributor	0.1
peluru	kakek	0.14
peluru	profesor	0.15
peluru	komandan	0.2
peluru	kerabat	0.1
peluru	komunis	0.22
peluru	teroris	0.32
peluru	arsitek	0.09
peluru	politisi	0.22
peluru	ratu	0.19
peluru	desainer	0.15
peluru	kapten	0.16
peluru	sekutu	0.18
peluru	alumni	0.07
peluru	sponsor	0.16
peluru	atasan	0.12
peluru	vokalis	0.2
peluru	santri	0.17
peluru	sekretaris	0.08
peluru	jurnalis	0.24
peluru	kritikus	0.12
peluru	oknum	0.17
peluru	konsultan	0.11
peluru	turis	0.24
peluru	bidan	0.08
peluru	rasul	0.1
peluru	iblis	0.22
peluru	demonstrasi	0.28
peluru	janda	0.09
peluru	elit	0.14
peluru	kader	0.15
peluru	waris	0.1
peluru	insinyur	0.2
peluru	dukun	0.19
peluru	audit	0.15
peluru	duta	0.2
peluru	doktor	0.17
peluru	bubur	0.12
peluru	intelijen	0.22
peluru	praktisi	0.1
peluru	walikota	0.14
peluru	finalis	0.09
peluru	panglima	0.22
peluru	imigran	0.18
peluru	resepsionis	-0.02
peluru	delegasi	0.18
peluru	spektrum	0.16
peluru	keponakan	0.09
peluru	teknisi	0.14
peluru	jago	0.2
peluru	kiper	0.21
peluru	propaganda	0.23
peluru	analis	0.21
peluru	striker	0.2
peluru	ekonom	0.12
peluru	tuna	0.14
peluru	supir	0.21
peluru	ksatria	0.23
peluru	dalang	0.11
peluru	wirausaha	0.15
peluru	majikan	0.1
peluru	administrator	0.03
peluru	pucuk	0.35
peluru	kapitalis	0.16
peluru	agensi	0.12
peluru	mukmin	0.15
peluru	detektif	0.13
peluru	jaksa	0.17
peluru	kolektor	0.19
peluru	macan	0.29
peluru	preman	0.24
peluru	direksi	0.05
peluru	fasilitator	0.1
peluru	kristen	0.15
peluru	bibi	0.05
peluru	pramuka	0.19
peluru	botani	0.16
peluru	jemaah	0.13
peluru	debitur	0.11
peluru	diktator	0.23
peluru	abdi	0.06
peluru	lurah	0.13
peluru	milisi	0.2
peluru	demonstran	0.26
peluru	sandera	0.22
peluru	astronot	0.22
peluru	serdadu	0.35
peluru	bendahara	0.02
peluru	kuli	0.16
peluru	kreditur	0.05
peluru	biang	0.21
peluru	separatis	0.16
peluru	mumi	0.12
peluru	informan	0.16
peluru	humas	0.04
peluru	cleaning	0.05
peluru	duda	0.02
peluru	eksportir	0.14
peluru	wiraswasta	0.11
peluru	nona	0.1
peluru	deputi	0.08
peluru	firaun	0.12
peluru	marinir	0.25
peluru	inspektur	0.22
peluru	pialang	0.13
peluru	miliarder	0.11
peluru	satria	0.16
peluru	panelis	0.13
peluru	habib	0.08
peluru	penterjemah	0.12
peluru	wapres	0.12
peluru	marxis	0.09
peluru	madam	0.17
presentasi	dalam	0.37
presentasi	tahun	0.22
presentasi	orang	0.27
presentasi	saat	0.38
presentasi	anak	0.22
presentasi	tempat	0.32
presentasi	diri	0.3
presentasi	manusia	0.22
presentasi	hasil	0.44
presentasi	masyarakat	0.24
presentasi	kelas	0.36
presentasi	hidup	0.26
presentasi	wanita	0.24
presentasi	anggota	0.28
presentasi	keluarga	0.21
presentasi	data	0.36
presentasi	ibu	0.22
presentasi	kelompok	0.38
presentasi	jam	0.31
presentasi	tim	0.36
presentasi	kulit	0.26
presentasi	bisnis	0.42
presentasi	siswa	0.37
presentasi	pihak	0.24
presentasi	pria	0.21
presentasi	media	0.36
presentasi	guru	0.37
presentasi	perempuan	0.19
presentasi	kepala	0.31
presentasi	bumi	0.17
presentasi	politik	0.24
presentasi	teman	0.32
presentasi	bangsa	0.17
presentasi	batu	0.2
presentasi	warga	0.13
presentasi	perangkat	0.37
presentasi	model	0.31
presentasi	bayi	0.24
presentasi	mahasiswa	0.36
presentasi	dokter	0.24
presentasi	internet	0.31
presentasi	raja	0.11
presentasi	rakyat	0.2
presentasi	ahli	0.25
presentasi	tokoh	0.24
presentasi	pasukan	0.18
presentasi	tenaga	0.22
presentasi	kaum	0.15
presentasi	istri	0.22
presentasi	militer	0.16
presentasi	karakter	0.21
presentasi	gadis	0.15
presentasi	suami	0.23
presentasi	calon	0.31
presentasi	ayah	0.16
presentasi	tamu	0.36
presentasi	individu	0.27
presentasi	remaja	0.17
presentasi	umat	0.19
presentasi	mantan	0.17
presentasi	matahari	0.19
presentasi	tipe	0.16
presentasi	burung	0.16
presentasi	korban	0.2
presentasi	konsumen	0.29
presentasi	putra	0.1
presentasi	saudara	0.15
presentasi	manajemen	0.35
presentasi	agen	0.23
presentasi	tentara	0.16
presentasi	objek	0.34
presentasi	generasi	0.17
presentasi	putri	0.1
presentasi	umur	0.16
presentasi	presiden	0.25
presentasi	pajak	0.26
presentasi	makhluk	0.24
presentasi	ujung	0.21
presentasi	pasien	0.31
presentasi	kelapa	0.17
presentasi	polisi	0.13
presentasi	luka	0.24
presentasi	suhu	0.21
presentasi	sahabat	0.15
presentasi	staf	0.26
presentasi	radio	0.3
presentasi	kampung	0.18
presentasi	aktor	0.2
presentasi	ulama	0.15
presentasi	artis	0.21
presentasi	kontak	0.28
presentasi	lelaki	0.13
presentasi	murid	0.25
presentasi	ketua	0.3
presentasi	wakil	0.32
presentasi	pegawai	0.25
presentasi	musuh	0.18
presentasi	adik	0.15
presentasi	dewa	0.17
presentasi	biji	0.15
presentasi	kakak	0.2
presentasi	produsen	0.22
presentasi	menteri	0.2
presentasi	profesi	0.26
presentasi	mitra	0.23
presentasi	raksasa	0.21
presentasi	manajer	0.31
presentasi	dosen	0.43
presentasi	sutradara	0.27
presentasi	buruh	0.18
presentasi	nenek	0.14
presentasi	induk	0.2
presentasi	rekan	0.37
presentasi	tetangga	0.12
presentasi	kuasa	0.21
presentasi	bandar	0.14
presentasi	terapi	0.27
presentasi	malaikat	0.18
presentasi	gubernur	0.19
presentasi	prajurit	0.12
presentasi	tukang	0.12
presentasi	operator	0.24
presentasi	pakar	0.27
presentasi	wartawan	0.24
presentasi	pacar	0.18
presentasi	produser	0.27
presentasi	senior	0.23
presentasi	wali	0.21
presentasi	saksi	0.27
presentasi	kawan	0.23
presentasi	hamba	0.1
presentasi	obyek	0.3
presentasi	seniman	0.22
presentasi	dewan	0.32
presentasi	hakim	0.2
presentasi	kaisar	0.1
presentasi	famili	0.13
presentasi	pahlawan	0.2
presentasi	investor	0.27
presentasi	perwira	0.11
presentasi	legenda	0.17
presentasi	eksekutif	0.26
presentasi	budak	0.12
presentasi	mama	0.15
presentasi	kerangka	0.38
presentasi	cucu	0.06
presentasi	tambang	0.2
presentasi	nelayan	0.14
presentasi	hantu	0.17
presentasi	atlet	0.18
presentasi	isteri	0.14
presentasi	pendeta	0.18
presentasi	direktur	0.31
presentasi	politikus	0.14
presentasi	formasi	0.25
presentasi	panitia	0.37
presentasi	aktivis	0.19
presentasi	jenderal	0.14
presentasi	pilot	0.19
presentasi	kandidat	0.33
presentasi	mayat	0.17
presentasi	subjek	0.3
presentasi	wasit	0.18
presentasi	balita	0.15
presentasi	pangeran	0.07
presentasi	asisten	0.3
presentasi	responden	0.2
presentasi	juru	0.19
presentasi	awak	0.2
presentasi	distributor	0.18
presentasi	kakek	0.13
presentasi	profesor	0.26
presentasi	komandan	0.21
presentasi	kerabat	0.19
presentasi	komunis	0.12
presentasi	teroris	0.12
presentasi	arsitek	0.21
presentasi	politisi	0.2
presentasi	ratu	0.11
presentasi	desainer	0.3
presentasi	kapten	0.13
presentasi	sekutu	0.11
presentasi	alumni	0.26
presentasi	sponsor	0.27
presentasi	atasan	0.31
presentasi	vokalis	0.21
presentasi	santri	0.13
presentasi	sekretaris	0.3
presentasi	jurnalis	0.24
presentasi	kritikus	0.23
presentasi	oknum	0.09
presentasi	konsultan	0.36
presentasi	turis	0.2
presentasi	bidan	0.18
presentasi	rasul	0.16
presentasi	iblis	0.13
presentasi	demonstrasi	0.42
presentasi	janda	0.05
presentasi	elit	0.1
presentasi	kader	0.17
presentasi	waris	0.09
presentasi	insinyur	0.19
presentasi	dukun	0.19
presentasi	audit	0.33
presentasi	duta	0.26
presentasi	doktor	0.22
presentasi	bubur	0.16
presentasi	intelijen	0.21
presentasi	praktisi	0.3
presentasi	walikota	0.18
presentasi	finalis	0.34
presentasi	panglima	0.12
presentasi	imigran	0.12
presentasi	resepsionis	0.24
presentasi	delegasi	0.37
presentasi	spektrum	0.23
presentasi	keponakan	0.11
presentasi	teknisi	0.24
presentasi	jago	0.23
presentasi	kiper	0.14
presentasi	propaganda	0.23
presentasi	analis	0.27
presentasi	striker	0.14
presentasi	ekonom	0.19
presentasi	tuna	0.17
presentasi	supir	0.21
presentasi	ksatria	0.1
presentasi	dalang	0.13
presentasi	wirausaha	0.31
presentasi	majikan	0.17
presentasi	administrator	0.23
presentasi	pucuk	0.1
presentasi	kapitalis	0.15
presentasi	agensi	0.18
presentasi	mukmin	0.05
presentasi	detektif	0.11
presentasi	jaksa	0.21
presentasi	kolektor	0.11
presentasi	macan	0.09
presentasi	preman	0.08
presentasi	direksi	0.32
presentasi	fasilitator	0.33
presentasi	kristen	0.15
presentasi	bibi	0.07
presentasi	pramuka	0.17
presentasi	botani	0.1
presentasi	jemaah	0.16
presentasi	debitur	0.19
presentasi	diktator	0.06
presentasi	abdi	0.04
presentasi	lurah	0.05
presentasi	milisi	0.1
presentasi	demonstran	0.16
presentasi	sandera	0.18
presentasi	astronot	0.23
presentasi	serdadu	0.06
presentasi	bendahara	0.19
presentasi	kuli	0.14
presentasi	kreditur	0.2
presentasi	biang	0.1
presentasi	separatis	0.1
presentasi	mumi	0.16
presentasi	informan	0.18
presentasi	humas	0.27
presentasi	cleaning	0.17
presentasi	duda	0.03
presentasi	eksportir	0.18
presentasi	wiraswasta	0.17
presentasi	nona	0.03
presentasi	deputi	0.18
presentasi	firaun	0.07
presentasi	marinir	0.07
presentasi	inspektur	0.23
presentasi	pialang	0.22
presentasi	miliarder	0.09
presentasi	satria	-0.02
presentasi	panelis	0.38
presentasi	habib	0.09
presentasi	penterjemah	0.22
presentasi	wapres	0.21
presentasi	marxis	0.12
presentasi	madam	0.16
sumur	dalam	0.26
sumur	tahun	0.18
sumur	orang	0.3
sumur	saat	0.27
sumur	anak	0.25
sumur	tempat	0.39
sumur	diri	0.21
sumur	manusia	0.24
sumur	hasil	0.22
sumur	masyarakat	0.31
sumur	kelas	0.16
sumur	hidup	0.25
sumur	wanita	0.24
sumur	anggota	0.11
sumur	keluarga	0.23
sumur	data	0.22
sumur	ibu	0.24
sumur	kelompok	0.19
sumur	jam	0.18
sumur	tim	0.19
sumur	kulit	0.26
sumur	bisnis	0.19
sumur	siswa	0.14
sumur	pihak	0.22
sumur	pria	0.2
sumur	media	0.16
sumur	guru	0.2
sumur	perempuan	0.28
sumur	kepala	0.26
sumur	bumi	0.38
sumur	politik	0.16
sumur	teman	0.16
sumur	bangsa	0.16
sumur	batu	0.42
sumur	warga	0.32
sumur	perangkat	0.22
sumur	model	0.17
sumur	bayi	0.24
sumur	mahasiswa	0.14
sumur	dokter	0.19
sumur	internet	0.16
sumur	raja	0.22
sumur	rakyat	0.21
sumur	ahli	0.17
sumur	tokoh	0.25
sumur	pasukan	0.2
sumur	tenaga	0.25
sumur	kaum	0.21
sumur	istri	0.25
sumur	militer	0.17
sumur	karakter	0.13
sumur	gadis	0.25
sumur	suami	0.23
sumur	calon	0.16
sumur	ayah	0.17
sumur	tamu	0.16
sumur	individu	0.16
sumur	remaja	0.16
sumur	umat	0.24
sumur	mantan	0.11
sumur	matahari	0.23
sumur	tipe	0.18
sumur	burung	0.21
sumur	korban	0.22
sumur	konsumen	0.18
sumur	putra	0.19
sumur	saudara	0.2
sumur	manajemen	0.21
sumur	agen	0.12
sumur	tentara	0.18
sumur	objek	0.25
sumur	generasi	0.18
sumur	putri	0.23
sumur	umur	0.18
sumur	presiden	0.13
sumur	pajak	0.14
sumur	makhluk	0.22
sumur	ujung	0.28
sumur	pasien	0.21
sumur	kelapa	0.34
sumur	polisi	0.15
sumur	luka	0.25
sumur	suhu	0.18
sumur	sahabat	0.2
sumur	staf	0.05
sumur	radio	0.2
sumur	kampung	0.31
sumur	aktor	0.14
sumur	ulama	0.21
sumur	artis	0.13
sumur	kontak	0.21
sumur	lelaki	0.24
sumur	murid	0.27
sumur	ketua	0.14
sumur	wakil	0.13
sumur	pegawai	0.16
sumur	musuh	0.19
sumur	adik	0.19
sumur	dewa	0.2
sumur	biji	0.32
sumur	kakak	0.19
sumur	produsen	0.18
sumur	menteri	0.16
sumur	profesi	0.15
sumur	mitra	0.18
sumur	raksasa	0.25
sumur	manajer	0.15
sumur	dosen	0.13
sumur	sutradara	0.11
sumur	buruh	0.19
sumur	nenek	0.23
sumur	induk	0.19
sumur	rekan	0.14
sumur	tetangga	0.28
sumur	kuasa	0.15
sumur	bandar	0.17
sumur	terapi	0.18
sumur	malaikat	0.15
sumur	gubernur	0.18
sumur	prajurit	0.23
sumur	tukang	0.26
sumur	operator	0.26
sumur	pakar	0.13
sumur	wartawan	0.13
sumur	pacar	0.18
sumur	produser	0.12
sumur	senior	0.18
sumur	wali	0.21
sumur	saksi	0.24
sumur	kawan	0.13
sumur	hamba	0.15
sumur	obyek	0.28
sumur	seniman	0.14
sumur	dewan	0.15
sumur	hakim	0.15
sumur	kaisar	0.14
sumur	famili	0.15
sumur	pahlawan	0.17
sumur	investor	0.16
sumur	perwira	0.12
sumur	legenda	0.23
sumur	eksekutif	0.11
sumur	budak	0.21
sumur	mama	0.14
sumur	kerangka	0.21
sumur	cucu	0.2
sumur	tambang	0.39
sumur	nelayan	0.26
sumur	hantu	0.21
sumur	atlet	0.2
sumur	isteri	0.22
sumur	pendeta	0.23
sumur	direktur	0.12
sumur	politikus	0.09
sumur	formasi	0.31
sumur	panitia	0.12
sumur	aktivis	0.13
sumur	jenderal	0.12
sumur	pilot	0.14
sumur	kandidat	0.16
sumur	mayat	0.34
sumur	subjek	0.14
sumur	wasit	0.15
sumur	balita	0.19
sumur	pangeran	0.24
sumur	asisten	0.17
sumur	responden	0.15
sumur	juru	0.2
sumur	awak	0.08
sumur	distributor	0.17
sumur	kakek	0.25
sumur	profesor	0.06
sumur	komandan	0.21
sumur	kerabat	0.2
sumur	komunis	0.13
sumur	teroris	0.12
sumur	arsitek	0.21
sumur	politisi	0.08
sumur	ratu	0.14
sumur	desainer	0.12
sumur	kapten	0.1
sumur	sekutu	0.13
sumur	alumni	0.18
sumur	sponsor	0.11
sumur	atasan	0.11
sumur	vokalis	0.1
sumur	santri	0.28
sumur	sekretaris	0.12
sumur	jurnalis	0.11
sumur	kritikus	0.03
sumur	oknum	0.11
sumur	konsultan	0.17
sumur	turis	0.13
sumur	bidan	0.26
sumur	rasul	0.18
sumur	iblis	0.13
sumur	demonstrasi	0.16
sumur	janda	0.29
sumur	elit	0.14
sumur	kader	0.19
sumur	waris	0.11
sumur	insinyur	0.2
sumur	dukun	0.21
sumur	audit	0.18
sumur	duta	0.08
sumur	doktor	0.1
sumur	bubur	0.18
sumur	intelijen	0.11
sumur	praktisi	0.12
sumur	walikota	0.21
sumur	finalis	0.17
sumur	panglima	0.14
sumur	imigran	0.08
sumur	resepsionis	0.1
sumur	delegasi	0.07
sumur	spektrum	0.19
sumur	keponakan	0.16
sumur	teknisi	0.17
sumur	jago	0.14
sumur	kiper	0.2
sumur	propaganda	0.13
sumur	analis	0.11
sumur	striker	0.17
sumur	ekonom	0.09
sumur	tuna	0.11
sumur	supir	0.14
sumur	ksatria	0.1
sumur	dalang	0.13
sumur	wirausaha	0.16
sumur	majikan	0.17
sumur	administrator	0.08
sumur	pucuk	0.21
sumur	kapitalis	0.11
sumur	agensi	0.15
sumur	mukmin	0.22
sumur	detektif	0.14
sumur	jaksa	0.07
sumur	kolektor	0.1
sumur	macan	0.17
sumur	preman	0.15
sumur	direksi	0.17
sumur	fasilitator	0.17
sumur	kristen	0.16
sumur	bibi	0.22
sumur	pramuka	0.1
sumur	botani	0.05
sumur	jemaah	0.2
sumur	debitur	0.15
sumur	diktator	0.06
sumur	abdi	0.15
sumur	lurah	0.27
sumur	milisi	0.19
sumur	demonstran	0.12
sumur	sandera	0.18
sumur	astronot	0.12
sumur	serdadu	0.24
sumur	bendahara	0.2
sumur	kuli	0.22
sumur	kreditur	0.07
sumur	biang	0.08
sumur	separatis	0.07
sumur	mumi	0.16
sumur	informan	0.18
sumur	humas	0.11
sumur	cleaning	0.23
sumur	duda	0.09
sumur	eksportir	0.16
sumur	wiraswasta	0.08
sumur	nona	0.1
sumur	deputi	0.06
sumur	firaun	0.11
sumur	marinir	0.07
sumur	inspektur	0.16
sumur	pialang	0.13
sumur	miliarder	0.16
sumur	satria	0.16
sumur	panelis	0.07
sumur	habib	0.13
sumur	penterjemah	0.1
sumur	wapres	0.1
sumur	marxis	0.04
sumur	madam	0.11
apartemen	dalam	0.22
apartemen	tahun	0.2
apartemen	orang	0.29
apartemen	saat	0.26
apartemen	anak	0.28
apartemen	tempat	0.43
