noun_w_orang_affixed1	noun_w_orang_affixed2	cossim
penyair	pengemis	0.24
penyair	pemusik	0.47
penyair	sukarelawan	0.26
penyair	penerbang	0.27
penyair	pejalan	0.28
penyair	petinju	0.23
penyair	penyandang	0.16
penyair	penanggung	0.22
penyair	penolong	0.25
penyair	jagoan	0.19
penyair	penembak	0.25
penyair	penipu	0.29
penyair	novelis	0.57
penyair	penyelamat	0.3
penyair	pendaftar	0.16
penyair	pelari	0.31
penyair	pengiring	0.26
penyair	penata	0.28
penyair	pengambil	0.26
penyair	penuntut	0.22
penyair	pembina	0.29
penyair	tanggungan	0.23
penyair	petualang	0.33
penyair	pencetus	0.29
penyair	pemangsa	0.16
penyair	penyebar	0.24
penyair	pelancong	0.35
penyair	petarung	0.28
penyair	pemesan	0.16
penyair	dermawan	0.35
penyair	pemeriksa	0.18
penyair	negarawan	0.49
penyair	pengukur	0.24
penyair	penambang	0.18
penyair	biarawati	0.24
penyair	pembajak	0.24
penyair	budayawan	0.49
penyair	perekam	0.21
penyair	penyayang	0.26
penyair	pemukul	0.18
penyair	perencana	0.33
penyair	pengumpul	0.24
penyair	wirausahawan	0.32
penyair	penangkap	0.26
penyair	penyelam	0.23
penyair	pemasar	0.25
penyair	pemalas	0.18
penyair	pengecut	0.27
penyair	penarik	0.22
penyair	pengembara	0.4
penyair	gerilyawan	0.25
penyair	penggagas	0.32
penyair	penyembah	0.33
penyair	penilai	0.25
penyair	penguji	0.18
penyair	pustakawan	0.32
penyair	pengunjuk	0.17
penyair	tamatan	0.24
penyair	penyembuh	0.3
penyair	musikus	0.48
penyair	rohaniwan	0.35
penyair	pemanah	0.32
penyair	penyelidik	0.23
penyair	penampil	0.27
penyair	peranakan	0.23
penyair	suruhan	0.16
penyair	pemudik	0.19
penyair	titisan	0.21
penyair	usahawan	0.27
penyair	pelapor	0.15
penyair	pemahat	0.42
penyair	penunggu	0.17
penyair	penurut	0.14
penyair	pengusul	0.17
penyair	pemimpi	0.34
penyair	penyusup	0.12
penyair	pemungut	0.27
penyair	penceramah	0.36
penyair	penggarap	0.25
penyair	pengelana	0.37
penyair	pelupa	0.16
penyair	perupa	0.36
penyair	penyendiri	0.32
penyair	pezina	0.27
penyair	pemateri	0.16
penyair	bujangan	0.22
penyair	penggali	0.24
penyair	petapa	0.21
penyair	penukar	0.16
penyair	penyabar	0.22
penyair	asongan	0.2
penyair	pelempar	0.23
penyair	pemerkosa	0.24
penyair	pemborong	0.21
penyair	pendemo	0.17
penyair	pencerita	0.37
penyair	penyelundup	0.25
penyair	penganggur	0.23
penyair	penggiling	0.17
penyair	penterjemah	0.35
penyair	pengulas	0.3
penyair	penagih	0.24
penyair	penyintas	0.27
penyair	pesepeda	0.27
penyair	hartawan	0.37
penyair	perumus	0.27
penyair	pengayom	0.23
penyair	peniup	0.22
penyair	penggalang	0.25
penyair	pembenci	0.27
penyair	pengkaji	0.35
penyair	pembebas	0.27
penyair	pesakitan	0.25
penyair	pemetik	0.25
penyair	penjilat	0.3
penyair	pencabut	0.17
penyair	pemintal	0.25
penyair	peramah	0.26
penyair	pengukir	0.37
penyair	pengejar	0.21
penyair	wiraswastawan	0.32
penyair	pemijat	0.2
penyair	pemulia	0.26
penyair	pembatik	0.29
penyair	penendang	0.26
penyair	penyimak	0.27
penyair	pelestari	0.33
penyair	penjemput	0.21
penyair	pembaru	0.44
penyair	pelahap	0.28
penyair	pesinden	0.35
penyair	penghayat	0.33
penyair	pengadu	0.23
penyair	pemasak	0.17
penyair	pembobol	0.16
penyair	penggemblengan	0.21
penyair	penghasut	0.37
penyair	penderma	0.25
penyair	pemaksa	0.25
penyair	peragu	0.22
penyair	pengekor	0.29
penyair	perayu	0.33
penyair	pendebat	0.33
penyair	pengintip	0.15
penyair	ilusionis	0.31
penyair	penyuara	0.35
penyair	penghadang	0.19
penyair	pengasah	0.29
penyair	penatar	0.29
penyair	pengutang	0.21
penyair	pembisik	0.29
penyair	pengetuk	0.24
penyair	pemberang	0.38
penyair	pembesuk	0.24
penyair	peneguh	0.28
penyair	padagang	0.23
penyair	pewirausaha	0.23
penyair	pencuriga	0.26
penyair	pengalah	0.37
penyair	pengalasan	0.36
penyair	pezikir	0.36
penyair	pengamuk	0.36
penyair	pemengaruh	0.29
pendatang	pembunuh	0.23
pendatang	penyelenggara	0.26
pendatang	turunan	0.21
pendatang	pelukis	0.25
pendatang	utusan	0.27
pendatang	pembiayaan	0.19
pendatang	pengacara	0.27
pendatang	perawat	0.21
pendatang	penganut	0.35
pendatang	pengamat	0.34
pendatang	vokalis	0.31
pendatang	jurnalis	0.3
pendatang	penghubung	0.15
pendatang	pesaing	0.4
pendatang	pengawas	0.2
pendatang	penjahat	0.32
pendatang	pelaksana	0.2
pendatang	pembicara	0.24
pendatang	pendengar	0.26
pendatang	pendamping	0.25
pendatang	pewaris	0.2
pendatang	pengungsi	0.37
pendatang	pengendara	0.32
pendatang	pencuri	0.22
pendatang	terdakwa	0.14
pendatang	pebisnis	0.4
pendatang	pemburu	0.31
pendatang	pengawal	0.21
pendatang	penemu	0.24
pendatang	sastrawan	0.32
pendatang	pengemudi	0.26
pendatang	penerjemah	0.26
pendatang	pemandu	0.29
pendatang	tawanan	0.21
pendatang	penegak	0.2
pendatang	penutur	0.36
pendatang	penyihir	0.25
pendatang	pelamar	0.33
pendatang	pemasok	0.27
pendatang	pemikir	0.28
pendatang	saingan	0.35
pendatang	pembimbing	0.16
pendatang	petinggi	0.31
pendatang	pelaut	0.34
pendatang	pengrajin	0.32
pendatang	langganan	0.29
pendatang	pencinta	0.32
pendatang	kenalan	0.33
pendatang	penyidik	0.19
pendatang	pelacur	0.27
pendatang	pengirim	0.16
pendatang	perusak	0.2
pendatang	pendiam	0.16
pendatang	pemeluk	0.39
pendatang	penikmat	0.39
pendatang	pemangku	0.25
pendatang	perampok	0.25
pendatang	pengidap	0.16
pendatang	pesepak	0.27
pendatang	penunjuk	0.21
pendatang	pemuka	0.36
pendatang	pengemis	0.31
pendatang	pemusik	0.38
pendatang	sukarelawan	0.26
pendatang	penerbang	0.18
pendatang	pejalan	0.3
pendatang	petinju	0.24
pendatang	penyandang	0.25
pendatang	penanggung	0.12
pendatang	penolong	0.25
pendatang	jagoan	0.29
pendatang	penembak	0.2
pendatang	penipu	0.24
pendatang	novelis	0.25
pendatang	penyelamat	0.27
pendatang	pendaftar	0.35
pendatang	pelari	0.26
pendatang	pengiring	0.25
pendatang	penata	0.24
pendatang	pengambil	0.25
pendatang	penuntut	0.24
pendatang	pembina	0.23
pendatang	tanggungan	0.19
pendatang	petualang	0.33
pendatang	pencetus	0.23
pendatang	pemangsa	0.28
pendatang	penyebar	0.27
pendatang	pelancong	0.47
pendatang	petarung	0.26
pendatang	pemesan	0.23
pendatang	dermawan	0.16
pendatang	pemeriksa	0.18
pendatang	negarawan	0.24
pendatang	pengukur	0.05
pendatang	penambang	0.35
pendatang	biarawati	0.17
pendatang	pembajak	0.24
pendatang	budayawan	0.28
pendatang	perekam	0.09
pendatang	penyayang	0.15
pendatang	pemukul	0.1
pendatang	perencana	0.22
pendatang	pengumpul	0.23
pendatang	wirausahawan	0.35
pendatang	penangkap	0.2
pendatang	penyelam	0.28
pendatang	pemasar	0.31
pendatang	pemalas	0.21
pendatang	pengecut	0.21
pendatang	penarik	0.25
pendatang	pengembara	0.39
pendatang	gerilyawan	0.26
pendatang	penggagas	0.21
pendatang	penyembah	0.3
pendatang	penilai	0.25
pendatang	penguji	0.19
pendatang	pustakawan	0.17
pendatang	pengunjuk	0.21
pendatang	tamatan	0.28
pendatang	penyembuh	0.15
pendatang	musikus	0.35
pendatang	rohaniwan	0.28
pendatang	pemanah	0.2
pendatang	penyelidik	0.18
pendatang	penampil	0.31
pendatang	peranakan	0.36
pendatang	suruhan	0.22
pendatang	pemudik	0.34
pendatang	titisan	0.19
pendatang	usahawan	0.37
pendatang	pelapor	0.24
pendatang	pemahat	0.25
pendatang	penunggu	0.24
pendatang	penurut	0.17
pendatang	pengusul	0.24
pendatang	pemimpi	0.21
pendatang	penyusup	0.33
pendatang	pemungut	0.22
pendatang	penceramah	0.25
pendatang	penggarap	0.32
pendatang	pengelana	0.3
pendatang	pelupa	0.09
pendatang	perupa	0.33
pendatang	penyendiri	0.22
pendatang	pezina	0.2
pendatang	pemateri	0.23
pendatang	bujangan	0.26
pendatang	penggali	0.24
pendatang	petapa	0.25
pendatang	penukar	0.23
pendatang	penyabar	0.16
pendatang	asongan	0.27
pendatang	pelempar	0.19
pendatang	pemerkosa	0.25
pendatang	pemborong	0.28
pendatang	pendemo	0.28
pendatang	pencerita	0.22
pendatang	penyelundup	0.28
pendatang	penganggur	0.34
pendatang	penggiling	0.1
pendatang	penterjemah	0.2
pendatang	pengulas	0.22
pendatang	penagih	0.24
pendatang	penyintas	0.27
pendatang	pesepeda	0.25
pendatang	hartawan	0.32
pendatang	perumus	0.2
pendatang	pengayom	0.18
pendatang	peniup	0.12
pendatang	penggalang	0.21
pendatang	pembenci	0.32
pendatang	pengkaji	0.29
pendatang	pembebas	0.19
pendatang	pesakitan	0.15
pendatang	pemetik	0.24
pendatang	penjilat	0.19
pendatang	pencabut	0.14
pendatang	pemintal	0.09
pendatang	peramah	0.26
pendatang	pengukir	0.26
pendatang	pengejar	0.25
pendatang	wiraswastawan	0.32
pendatang	pemijat	0.2
pendatang	pemulia	0.3
pendatang	pembatik	0.21
pendatang	penendang	0.19
pendatang	penyimak	0.2
pendatang	pelestari	0.29
pendatang	penjemput	0.32
pendatang	pembaru	0.33
pendatang	pelahap	0.16
pendatang	pesinden	0.21
pendatang	penghayat	0.28
pendatang	pengadu	0.31
pendatang	pemasak	0.18
pendatang	pembobol	0.13
pendatang	penggemblengan	0.24
pendatang	penghasut	0.27
pendatang	penderma	0.19
pendatang	pemaksa	0.26
pendatang	peragu	0.13
pendatang	pengekor	0.34
pendatang	perayu	0.16
pendatang	pendebat	0.3
pendatang	pengintip	0.19
pendatang	ilusionis	0.18
pendatang	penyuara	0.19
pendatang	penghadang	0.27
pendatang	pengasah	0.17
pendatang	penatar	0.19
pendatang	pengutang	0.24
pendatang	pembisik	0.22
pendatang	pengetuk	0.25
pendatang	pemberang	0.3
pendatang	pembesuk	0.3
pendatang	peneguh	0.17
pendatang	padagang	0.34
pendatang	pewirausaha	0.35
pendatang	pencuriga	0.28
pendatang	pengalah	0.34
pendatang	pengalasan	0.3
pendatang	pezikir	0.26
pendatang	pengamuk	0.31
pendatang	pemengaruh	0.28
pembunuh	penyelenggara	0.18
pembunuh	turunan	0.22
pembunuh	pelukis	0.28
pembunuh	utusan	0.27
pembunuh	pembiayaan	0.15
pembunuh	pengacara	0.35
pembunuh	perawat	0.3
pembunuh	penganut	0.29
pembunuh	pengamat	0.22
pembunuh	vokalis	0.24
pembunuh	jurnalis	0.33
pembunuh	penghubung	0.19
pembunuh	pesaing	0.26
pembunuh	pengawas	0.23
pembunuh	penjahat	0.59
pembunuh	pelaksana	0.26
pembunuh	pembicara	0.14
pembunuh	pendengar	0.25
pembunuh	pendamping	0.27
pembunuh	pewaris	0.35
pembunuh	pengungsi	0.24
pembunuh	pengendara	0.32
pembunuh	pencuri	0.48
pembunuh	terdakwa	0.36
pembunuh	pebisnis	0.25
pembunuh	pemburu	0.49
pembunuh	pengawal	0.37
pembunuh	penemu	0.36
pembunuh	sastrawan	0.27
pembunuh	pengemudi	0.33
pembunuh	penerjemah	0.28
pembunuh	pemandu	0.28
pembunuh	tawanan	0.35
pembunuh	penegak	0.36
pembunuh	penutur	0.23
pembunuh	penyihir	0.4
pembunuh	pelamar	0.21
pembunuh	pemasok	0.31
pembunuh	pemikir	0.3
pembunuh	saingan	0.31
pembunuh	pembimbing	0.18
pembunuh	petinggi	0.26
pembunuh	pelaut	0.25
pembunuh	pengrajin	0.25
pembunuh	langganan	0.28
pembunuh	pencinta	0.3
pembunuh	kenalan	0.23
pembunuh	penyidik	0.33
pembunuh	pelacur	0.4
pembunuh	pengirim	0.36
pembunuh	perusak	0.35
pembunuh	pendiam	0.22
pembunuh	pemeluk	0.25
pembunuh	penikmat	0.27
pembunuh	pemangku	0.16
pembunuh	perampok	0.52
pembunuh	pengidap	0.25
pembunuh	pesepak	0.26
pembunuh	penunjuk	0.25
pembunuh	pemuka	0.26
pembunuh	pengemis	0.29
pembunuh	pemusik	0.31
pembunuh	sukarelawan	0.3
pembunuh	penerbang	0.24
pembunuh	pejalan	0.32
pembunuh	petinju	0.32
pembunuh	penyandang	0.3
pembunuh	penanggung	0.28
pembunuh	penolong	0.34
pembunuh	jagoan	0.39
pembunuh	penembak	0.47
pembunuh	penipu	0.4
pembunuh	novelis	0.36
pembunuh	penyelamat	0.38
pembunuh	pendaftar	0.14
pembunuh	pelari	0.3
pembunuh	pengiring	0.23
pembunuh	penata	0.26
pembunuh	pengambil	0.3
pembunuh	penuntut	0.38
pembunuh	pembina	0.23
pembunuh	tanggungan	0.21
pembunuh	petualang	0.35
pembunuh	pencetus	0.25
pembunuh	pemangsa	0.39
pembunuh	penyebar	0.34
pembunuh	pelancong	0.23
pembunuh	petarung	0.36
pembunuh	pemesan	0.27
pembunuh	dermawan	0.23
pembunuh	pemeriksa	0.24
pembunuh	negarawan	0.27
pembunuh	pengukur	0.14
pembunuh	penambang	0.22
pembunuh	biarawati	0.2
pembunuh	pembajak	0.32
pembunuh	budayawan	0.22
pembunuh	perekam	0.26
pembunuh	penyayang	0.29
pembunuh	pemukul	0.26
pembunuh	perencana	0.27
pembunuh	pengumpul	0.28
pembunuh	wirausahawan	0.19
pembunuh	penangkap	0.37
pembunuh	penyelam	0.31
pembunuh	pemasar	0.32
pembunuh	pemalas	0.24
pembunuh	pengecut	0.36
pembunuh	penarik	0.28
pembunuh	pengembara	0.33
pembunuh	gerilyawan	0.36
pembunuh	penggagas	0.31
pembunuh	penyembah	0.26
pembunuh	penilai	0.21
pembunuh	penguji	0.23
pembunuh	pustakawan	0.27
pembunuh	pengunjuk	0.22
pembunuh	tamatan	0.17
pembunuh	penyembuh	0.37
pembunuh	musikus	0.23
pembunuh	rohaniwan	0.24
pembunuh	pemanah	0.33
pembunuh	penyelidik	0.32
pembunuh	penampil	0.24
pembunuh	peranakan	0.23
pembunuh	suruhan	0.36
pembunuh	pemudik	0.18
pembunuh	titisan	0.24
pembunuh	usahawan	0.26
pembunuh	pelapor	0.31
pembunuh	pemahat	0.25
pembunuh	penunggu	0.26
pembunuh	penurut	0.23
pembunuh	pengusul	0.19
pembunuh	pemimpi	0.33
pembunuh	penyusup	0.39
pembunuh	pemungut	0.28
pembunuh	penceramah	0.23
pembunuh	penggarap	0.23
pembunuh	pengelana	0.28
pembunuh	pelupa	0.23
pembunuh	perupa	0.17
pembunuh	penyendiri	0.33
pembunuh	pezina	0.31
pembunuh	pemateri	0.07
pembunuh	bujangan	0.24
pembunuh	penggali	0.34
pembunuh	petapa	0.22
pembunuh	penukar	0.19
pembunuh	penyabar	0.25
pembunuh	asongan	0.16
pembunuh	pelempar	0.3
pembunuh	pemerkosa	0.6
pembunuh	pemborong	0.2
pembunuh	pendemo	0.25
pembunuh	pencerita	0.3
pembunuh	penyelundup	0.36
pembunuh	penganggur	0.27
pembunuh	penggiling	0.23
pembunuh	penterjemah	0.19
pembunuh	pengulas	0.23
pembunuh	penagih	0.41
pembunuh	penyintas	0.36
pembunuh	pesepeda	0.24
pembunuh	hartawan	0.26
pembunuh	perumus	0.17
pembunuh	pengayom	0.27
pembunuh	peniup	0.29
pembunuh	penggalang	0.24
pembunuh	pembenci	0.46
pembunuh	pengkaji	0.27
pembunuh	pembebas	0.34
pembunuh	pesakitan	0.35
pembunuh	pemetik	0.29
pembunuh	penjilat	0.33
pembunuh	pencabut	0.36
pembunuh	pemintal	0.27
pembunuh	peramah	0.25
pembunuh	pengukir	0.29
pembunuh	pengejar	0.43
pembunuh	wiraswastawan	0.19
pembunuh	pemijat	0.29
pembunuh	pemulia	0.28
pembunuh	pembatik	0.25
pembunuh	penendang	0.31
pembunuh	penyimak	0.21
pembunuh	pelestari	0.32
pembunuh	penjemput	0.3
pembunuh	pembaru	0.31
pembunuh	pelahap	0.36
pembunuh	pesinden	0.21
pembunuh	penghayat	0.17
pembunuh	pengadu	0.33
pembunuh	pemasak	0.24
pembunuh	pembobol	0.39
pembunuh	penggemblengan	0.24
pembunuh	penghasut	0.43
pembunuh	penderma	0.25
pembunuh	pemaksa	0.3
pembunuh	peragu	0.27
pembunuh	pengekor	0.3
pembunuh	perayu	0.37
pembunuh	pendebat	0.29
pembunuh	pengintip	0.33
pembunuh	ilusionis	0.29
pembunuh	penyuara	0.32
pembunuh	penghadang	0.38
pembunuh	pengasah	0.32
pembunuh	penatar	0.19
pembunuh	pengutang	0.3
pembunuh	pembisik	0.32
pembunuh	pengetuk	0.33
pembunuh	pemberang	0.48
pembunuh	pembesuk	0.23
pembunuh	peneguh	0.27
pembunuh	padagang	0.25
pembunuh	pewirausaha	0.25
pembunuh	pencuriga	0.41
pembunuh	pengalah	0.42
pembunuh	pengalasan	0.32
pembunuh	pezikir	0.28
pembunuh	pengamuk	0.38
pembunuh	pemengaruh	0.31
penyelenggara	turunan	0.17
penyelenggara	pelukis	0.2
penyelenggara	utusan	0.31
penyelenggara	pembiayaan	0.44
penyelenggara	pengacara	0.29
penyelenggara	perawat	0.27
penyelenggara	penganut	0.31
penyelenggara	pengamat	0.39
penyelenggara	vokalis	0.23
penyelenggara	jurnalis	0.37
penyelenggara	penghubung	0.3
penyelenggara	pesaing	0.28
penyelenggara	pengawas	0.48
penyelenggara	penjahat	0.25
penyelenggara	pelaksana	0.63
penyelenggara	pembicara	0.41
penyelenggara	pendengar	0.27
penyelenggara	pendamping	0.38
penyelenggara	pewaris	0.27
penyelenggara	pengungsi	0.26
penyelenggara	pengendara	0.33
penyelenggara	pencuri	0.23
penyelenggara	terdakwa	0.22
penyelenggara	pebisnis	0.34
penyelenggara	pemburu	0.28
penyelenggara	pengawal	0.33
penyelenggara	penemu	0.3
penyelenggara	sastrawan	0.28
penyelenggara	pengemudi	0.33
penyelenggara	penerjemah	0.26
penyelenggara	pemandu	0.35
penyelenggara	tawanan	0.12
penyelenggara	penegak	0.44
penyelenggara	penutur	0.16
penyelenggara	penyihir	0.24
penyelenggara	pelamar	0.32
penyelenggara	pemasok	0.33
penyelenggara	pemikir	0.24
penyelenggara	saingan	0.3
penyelenggara	pembimbing	0.33
penyelenggara	petinggi	0.38
penyelenggara	pelaut	0.13
penyelenggara	pengrajin	0.22
penyelenggara	langganan	0.37
penyelenggara	pencinta	0.3
penyelenggara	kenalan	0.19
penyelenggara	penyidik	0.37
penyelenggara	pelacur	0.17
penyelenggara	pengirim	0.37
penyelenggara	perusak	0.2
penyelenggara	pendiam	0.16
penyelenggara	pemeluk	0.27
penyelenggara	penikmat	0.35
penyelenggara	pemangku	0.4
penyelenggara	perampok	0.12
penyelenggara	pengidap	0.17
penyelenggara	pesepak	0.28
penyelenggara	penunjuk	0.25
penyelenggara	pemuka	0.35
penyelenggara	pengemis	0.24
penyelenggara	pemusik	0.32
penyelenggara	sukarelawan	0.32
penyelenggara	penerbang	0.24
penyelenggara	pejalan	0.28
penyelenggara	petinju	0.25
penyelenggara	penyandang	0.34
penyelenggara	penanggung	0.47
penyelenggara	penolong	0.24
penyelenggara	jagoan	0.21
penyelenggara	penembak	0.21
penyelenggara	penipu	0.32
penyelenggara	novelis	0.17
penyelenggara	penyelamat	0.29
penyelenggara	pendaftar	0.38
penyelenggara	pelari	0.3
penyelenggara	pengiring	0.28
penyelenggara	penata	0.3
penyelenggara	pengambil	0.38
penyelenggara	penuntut	0.33
penyelenggara	pembina	0.51
penyelenggara	tanggungan	0.29
penyelenggara	petualang	0.18
penyelenggara	pencetus	0.27
penyelenggara	pemangsa	0.23
penyelenggara	penyebar	0.29
penyelenggara	pelancong	0.25
penyelenggara	petarung	0.26
penyelenggara	pemesan	0.34
penyelenggara	dermawan	0.24
penyelenggara	pemeriksa	0.32
penyelenggara	negarawan	0.21
penyelenggara	pengukur	0.24
penyelenggara	penambang	0.21
penyelenggara	biarawati	0.18
penyelenggara	pembajak	0.21
penyelenggara	budayawan	0.26
penyelenggara	perekam	0.29
penyelenggara	penyayang	0.19
penyelenggara	pemukul	0.23
penyelenggara	perencana	0.47
penyelenggara	pengumpul	0.32
penyelenggara	wirausahawan	0.29
penyelenggara	penangkap	0.22
penyelenggara	penyelam	0.2
penyelenggara	pemasar	0.35
penyelenggara	pemalas	0.15
penyelenggara	pengecut	0.22
penyelenggara	penarik	0.25
penyelenggara	pengembara	0.2
penyelenggara	gerilyawan	0.14
penyelenggara	penggagas	0.41
penyelenggara	penyembah	0.2
penyelenggara	penilai	0.45
penyelenggara	penguji	0.3
penyelenggara	pustakawan	0.28
penyelenggara	pengunjuk	0.2
penyelenggara	tamatan	0.2
penyelenggara	penyembuh	0.17
penyelenggara	musikus	0.26
penyelenggara	rohaniwan	0.21
penyelenggara	pemanah	0.22
penyelenggara	penyelidik	0.31
penyelenggara	penampil	0.38
penyelenggara	peranakan	0.09
penyelenggara	suruhan	0.17
penyelenggara	pemudik	0.26
penyelenggara	titisan	0.09
penyelenggara	usahawan	0.28
penyelenggara	pelapor	0.3
penyelenggara	pemahat	0.15
penyelenggara	penunggu	0.21
penyelenggara	penurut	0.18
penyelenggara	pengusul	0.3
penyelenggara	pemimpi	0.18
penyelenggara	penyusup	0.25
penyelenggara	pemungut	0.32
penyelenggara	penceramah	0.31
penyelenggara	penggarap	0.35
penyelenggara	pengelana	0.18
penyelenggara	pelupa	0.15
penyelenggara	perupa	0.17
penyelenggara	penyendiri	0.14
penyelenggara	pezina	0.06
penyelenggara	pemateri	0.37
penyelenggara	bujangan	0.13
penyelenggara	penggali	0.18
penyelenggara	petapa	0.17
penyelenggara	penukar	0.2
penyelenggara	penyabar	0.14
penyelenggara	asongan	0.1
penyelenggara	pelempar	0.25
penyelenggara	pemerkosa	0.15
penyelenggara	pemborong	0.3
penyelenggara	pendemo	0.26
penyelenggara	pencerita	0.24
penyelenggara	penyelundup	0.14
penyelenggara	penganggur	0.24
penyelenggara	penggiling	0.14
penyelenggara	penterjemah	0.22
penyelenggara	pengulas	0.23
penyelenggara	penagih	0.2
penyelenggara	penyintas	0.21
penyelenggara	pesepeda	0.29
penyelenggara	hartawan	0.25
penyelenggara	perumus	0.41
penyelenggara	pengayom	0.32
penyelenggara	peniup	0.19
penyelenggara	penggalang	0.37
penyelenggara	pembenci	0.23
penyelenggara	pengkaji	0.24
penyelenggara	pembebas	0.16
penyelenggara	pesakitan	0.21
penyelenggara	pemetik	0.21
penyelenggara	penjilat	0.17
penyelenggara	pencabut	0.21
penyelenggara	pemintal	0.1
penyelenggara	peramah	0.11
penyelenggara	pengukir	0.2
penyelenggara	pengejar	0.26
penyelenggara	wiraswastawan	0.22
penyelenggara	pemijat	0.22
penyelenggara	pemulia	0.24
penyelenggara	pembatik	0.22
penyelenggara	penendang	0.24
penyelenggara	penyimak	0.31
penyelenggara	pelestari	0.33
penyelenggara	penjemput	0.34
penyelenggara	pembaru	0.3
penyelenggara	pelahap	0.13
penyelenggara	pesinden	0.14
penyelenggara	penghayat	0.35
penyelenggara	pengadu	0.32
penyelenggara	pemasak	0.3
penyelenggara	pembobol	0.28
penyelenggara	penggemblengan	0.29
penyelenggara	penghasut	0.24
penyelenggara	penderma	0.26
penyelenggara	pemaksa	0.28
penyelenggara	peragu	0.16
penyelenggara	pengekor	0.29
penyelenggara	perayu	0.13
penyelenggara	pendebat	0.18
penyelenggara	pengintip	0.16
penyelenggara	ilusionis	0.19
penyelenggara	penyuara	0.2
penyelenggara	penghadang	0.21
penyelenggara	pengasah	0.23
penyelenggara	penatar	0.38
penyelenggara	pengutang	0.34
penyelenggara	pembisik	0.28
penyelenggara	pengetuk	0.24
penyelenggara	pemberang	0.29
penyelenggara	pembesuk	0.33
penyelenggara	peneguh	0.27
penyelenggara	padagang	0.31
penyelenggara	pewirausaha	0.38
penyelenggara	pencuriga	0.26
penyelenggara	pengalah	0.33
penyelenggara	pengalasan	0.36
penyelenggara	pezikir	0.22
penyelenggara	pengamuk	0.29
penyelenggara	pemengaruh	0.3
turunan	pelukis	0.19
turunan	utusan	0.19
turunan	pembiayaan	0.18
turunan	pengacara	0.21
turunan	perawat	0.08
turunan	penganut	0.28
turunan	pengamat	0.12
turunan	vokalis	0.16
turunan	jurnalis	0.18
turunan	penghubung	0.2
turunan	pesaing	0.25
turunan	pengawas	0.2
turunan	penjahat	0.18
turunan	pelaksana	0.2
turunan	pembicara	0.14
turunan	pendengar	0.05
turunan	pendamping	0.23
turunan	pewaris	0.27
turunan	pengungsi	0.16
turunan	pengendara	0.2
turunan	pencuri	0.17
turunan	terdakwa	0.14
turunan	pebisnis	0.18
turunan	pemburu	0.25
turunan	pengawal	0.21
turunan	penemu	0.27
turunan	sastrawan	0.23
turunan	pengemudi	0.18
turunan	penerjemah	0.18
turunan	pemandu	0.2
turunan	tawanan	0.15
turunan	penegak	0.19
turunan	penutur	0.12
turunan	penyihir	0.2
turunan	pelamar	0.11
turunan	pemasok	0.22
turunan	pemikir	0.23
turunan	saingan	0.23
turunan	pembimbing	0.15
turunan	petinggi	0.23
turunan	pelaut	0.2
turunan	pengrajin	0.21
turunan	langganan	0.17
turunan	pencinta	0.16
turunan	kenalan	0.21
turunan	penyidik	0.11
turunan	pelacur	0.17
turunan	pengirim	0.16
turunan	perusak	0.3
turunan	pendiam	0.05
turunan	pemeluk	0.22
turunan	penikmat	0.12
turunan	pemangku	0.21
turunan	perampok	0.18
turunan	pengidap	0.17
turunan	pesepak	0.11
turunan	penunjuk	0.27
turunan	pemuka	0.22
turunan	pengemis	0.23
turunan	pemusik	0.25
turunan	sukarelawan	0.12
turunan	penerbang	0.21
turunan	pejalan	0.2
turunan	petinju	0.1
turunan	penyandang	0.27
turunan	penanggung	0.19
turunan	penolong	0.17
turunan	jagoan	0.24
turunan	penembak	0.2
turunan	penipu	0.14
turunan	novelis	0.14
turunan	penyelamat	0.17
turunan	pendaftar	0.11
turunan	pelari	0.2
turunan	pengiring	0.18
turunan	penata	0.1
turunan	pengambil	0.22
turunan	penuntut	0.14
turunan	pembina	0.14
turunan	tanggungan	0.26
turunan	petualang	0.16
turunan	pencetus	0.31
turunan	pemangsa	0.19
turunan	penyebar	0.31
turunan	pelancong	0.09
turunan	petarung	0.19
turunan	pemesan	0.09
turunan	dermawan	0.09
turunan	pemeriksa	0.06
turunan	negarawan	0.16
turunan	pengukur	0.2
turunan	penambang	0.19
turunan	biarawati	0.05
turunan	pembajak	0.21
turunan	budayawan	0.09
turunan	perekam	0.13
turunan	penyayang	0.12
turunan	pemukul	0.14
turunan	perencana	0.16
turunan	pengumpul	0.14
